cell,longitude,latitude,richness,phylo.dist,phylo.SC,phylo.SV,morpho.MNND,morpho.volume,morpho.SD.MSTD,funct.rich,funct.even,funct.div
4551,-97.8,24.2,19,431.4,0.654719621,0.675863141,1.277559022,10013.38139,1.548232488,6,0.657894737,1.5902696
4552,-96.8,24.2,14,310,0.685801928,0.633227713,1.042155322,526.3928899,0.634178301,5,0.657142857,1.40032658
4553,-95.8,24.2,17,354.3,0.700348851,0.618203416,1.062763493,1210.495277,0.648328089,5,0.670588235,1.43034983
4554,-94.8,24.2,22,422.5,0.711098717,0.612992325,1.019004764,3203.948796,0.689717207,5,0.654545455,1.40066176
4555,-93.8,24.2,27,485.5,0.740437779,0.599910277,0.866727928,3739.494359,0.573168933,5,0.688888889,1.44810754
4556,-92.8,24.2,24,465.8,0.710293115,0.612244747,0.889510146,3267.729078,0.563466871,5,0.7,1.45720595
4561,-87.8,24.2,15,383.5,0.578868439,0.681819067,1.904961215,23192.71488,1.248994932,6,0.588888889,1.48781672
4562,-86.8,24.2,18,461.2,0.566462168,0.674098133,1.681583907,23192.71488,1.205607272,6,0.62962963,1.56544511
4563,-85.8,24.2,19,479.3,0.56979873,0.688802784,1.53190516,24571.10154,1.228205808,6,0.640350877,1.57085896
4564,-84.8,24.2,19,479.3,0.56979873,0.688802784,1.53190516,24571.10154,1.228205808,6,0.640350877,1.57085896
4632,-100.8,23.2,26,485,0.718184678,0.61835457,1.122912919,22105.29744,1.321887034,6,0.564102564,1.46606365
4633,-99.8,23.2,26,485,0.718184678,0.61835457,1.122912919,22105.29744,1.321887034,6,0.564102564,1.46606365
4634,-98.8,23.2,25,478.5,0.712229039,0.624914792,1.162265386,22105.29744,1.334288286,6,0.58,1.48519481
4635,-97.8,23.2,25,478.5,0.712229039,0.624914792,1.162265386,22105.29744,1.334288286,6,0.58,1.48519481
4636,-96.8,23.2,20,367.7,0.74601227,0.610407922,0.831394795,1975.449673,0.612689778,5,0.62,1.34916894
4637,-95.8,23.2,19,380.7,0.708642773,0.631555029,0.880060283,1238.006534,0.647599008,5,0.684210526,1.43917412
4638,-94.8,23.2,24,416,0.750511247,0.592935894,0.905740786,3739.494359,0.593248285,5,0.633333333,1.37213611
4639,-93.8,23.2,31,557.7,0.726301207,0.592316995,0.812780736,3739.494359,0.533435109,5,0.729032258,1.48114653
4640,-92.8,23.2,34,635.8,0.720137135,0.627892057,1.071520813,32306.63413,1.016317826,6,0.656862745,1.58975382
4641,-91.8,23.2,27,556.4,0.673104597,0.647749055,1.189041684,15568.49174,1.095966209,6,0.648148148,1.57135951
4643,-89.8,23.2,21,482.4,0.62333236,0.661145194,1.449070326,25831.15803,1.212149036,6,0.595238095,1.50872861
4644,-88.8,23.2,20,472.2,0.614314928,0.67354429,1.495582266,25831.15803,1.217344288,6,0.616666667,1.54012319
4645,-87.8,23.2,19,462.5,0.590356259,0.677716787,1.502550009,24571.10154,1.24938117,6,0.605263158,1.53060524
4646,-86.8,23.2,22,518,0.606804239,0.667906054,1.444277015,25831.15803,1.166119946,6,0.606060606,1.53115332
4647,-85.8,23.2,25,575.7,0.609406953,0.653326517,1.373966175,25883.23698,1.122070664,6,0.58,1.48519481
4648,-84.8,23.2,19,479.3,0.56979873,0.688802784,1.53190516,24571.10154,1.228205808,6,0.640350877,1.57085896
4716,-100.8,22.2,26,485,0.718184678,0.61835457,1.122912919,22105.29744,1.321887034,6,0.564102564,1.46606365
4717,-99.8,22.2,26,485,0.718184678,0.61835457,1.122912919,22105.29744,1.321887034,6,0.564102564,1.46606365
4718,-98.8,22.2,27,495.8,0.722184352,0.612349175,1.092668125,22105.29744,1.303753689,6,0.561728395,1.4538982
4719,-97.8,22.2,28,501.1,0.72911189,0.606031097,1.057783608,22105.29744,1.29547364,6,0.547619048,1.4363709
4720,-96.8,22.2,27,494.6,0.724002121,0.612279261,1.085124861,22105.29744,1.306505401,6,0.561728395,1.4538982
4721,-95.8,22.2,24,435.3,0.722818678,0.588290211,0.850370532,1079.287747,0.547051982,5,0.616666667,1.36227492
4722,-94.8,22.2,26,433.9,0.762466572,0.582155105,0.850532362,3739.494359,0.614189184,5,0.615384615,1.34531408
4723,-93.8,22.2,34,647.3,0.698364008,0.609268433,1.040023932,29020.78857,1.050682718,6,0.617647059,1.54765671
4724,-92.8,22.2,39,693.4,0.727754182,0.610491543,0.976365963,32306.63413,0.972074047,6,0.628205128,1.55929916
4725,-91.8,22.2,39,737.7,0.709139531,0.621870076,1.117645161,328952.3535,1.237556853,6,0.645299145,1.57805934
4726,-90.8,22.2,35,689.9,0.699853929,0.63578904,1.092704378,45383.12889,1.019995343,6,0.652380952,1.58437329
4727,-89.8,22.2,33,665.2,0.698085146,0.644570707,1.135762607,45677.20853,1.039030566,6,0.651515152,1.58620232
4728,-88.8,22.2,30,637.9,0.658350375,0.638610347,1.264005491,45677.20853,1.058172342,6,0.644444444,1.56993994
4729,-87.8,22.2,27,601.4,0.620540786,0.64471944,1.373236026,36615.31085,1.10230692,6,0.561728395,1.4538982
4730,-86.8,22.2,28,607.9,0.644098744,0.64225663,1.312611963,38162.43666,1.105361564,6,0.595238095,1.50653886
4731,-85.8,22.2,26,582.2,0.635205286,0.650268995,1.30865064,26976.89488,1.123785999,6,0.615384615,1.53777655
4802,-98.8,21.2,27,495.8,0.722184352,0.612349175,1.092668125,22105.29744,1.303753689,6,0.561728395,1.4538982
4803,-97.8,21.2,28,501.1,0.72911189,0.606031097,1.057783608,22105.29744,1.29547364,6,0.547619048,1.4363709
4804,-96.8,21.2,28,501.1,0.72911189,0.606031097,1.057783608,22105.29744,1.29547364,6,0.547619048,1.4363709
4805,-95.8,21.2,27,502.5,0.714458835,0.612669615,1.105970914,13192.06042,1.450880277,6,0.561728395,1.4538982
4806,-94.8,21.2,31,544.9,0.73388746,0.597937419,1.025812909,17816.1303,1.092323732,6,0.564516129,1.46100343
4807,-93.8,21.2,36,653.7,0.711486026,0.591667478,0.993112345,29020.78857,1.033484655,6,0.574074074,1.48978462
4808,-92.8,21.2,39,692.5,0.724555608,0.593874966,0.954804918,32306.63413,0.990377388,6,0.602564103,1.52924946
4809,-91.8,21.2,45,782.9,0.742376733,0.607547871,1.081532798,388163.7772,1.195641584,6,0.633333333,1.55407408
4810,-90.8,21.2,45,769.6,0.747693706,0.605354155,0.968282717,46692.25761,0.94013933,6,0.633333333,1.55407408
4811,-89.8,21.2,44,770.4,0.734476669,0.606706961,0.964052449,45677.20853,0.938806429,6,0.613636364,1.5406254
4812,-88.8,21.2,39,742.5,0.702165592,0.623169927,1.051488127,45677.20853,0.971305726,6,0.628205128,1.54680684
4813,-87.8,21.2,34,688.8,0.673583544,0.635350255,1.330829532,388836.1277,1.309445084,6,0.588235294,1.49915321
4814,-86.8,21.2,32,654.1,0.666155419,0.622612804,1.369893757,334729.8421,1.336491827,6,0.5625,1.44968922
4815,-85.8,21.2,31,645.8,0.659608154,0.628854146,1.420464032,334729.8421,1.348559644,6,0.564516129,1.46100343
4888,-96.8,20.2,28,510.8,0.7185948,0.606139297,1.053738449,13192.06042,1.304335634,6,0.55952381,1.43994831
4889,-95.8,20.2,27,502.5,0.714458835,0.612669615,1.105970914,13192.06042,1.450880277,6,0.561728395,1.4538982
4890,-94.8,20.2,31,544.9,0.73388746,0.597937419,1.025812909,17816.1303,1.092323732,6,0.564516129,1.46100343
4891,-93.8,20.2,32,572.2,0.724757157,0.599614915,1.052110195,32306.63413,1.080232842,6,0.583333333,1.49473467
4892,-92.8,20.2,39,685.3,0.721986262,0.585189969,0.974631062,32306.63413,1.001773988,6,0.568376068,1.48229757
4893,-91.8,20.2,41,727.2,0.72642027,0.590301262,0.935814815,32306.63413,0.986209823,6,0.581300813,1.49517512
4894,-90.8,20.2,43,745,0.756693775,0.613114205,0.957400326,33238.55626,0.946676576,6,0.624031008,1.55245221
4895,-89.8,20.2,48,780.7,0.776968303,0.615373319,0.978866514,46692.25761,0.904679698,6,0.638888889,1.55533624
4896,-88.8,20.2,46,800.4,0.754156664,0.623974788,0.990519111,46692.25761,0.914772444,6,0.615942029,1.53791257
4897,-87.8,20.2,44,791.7,0.737730061,0.632740589,1.154952192,396172.6584,1.183068823,6,0.636363636,1.55785079
4898,-86.8,20.2,39,746.5,0.719679094,0.645019029,1.266846007,388836.1277,1.106902992,6,0.576923077,1.49228909
4899,-85.8,20.2,33,673.5,0.664249861,0.621556826,1.34858779,370985.1543,1.323046546,6,0.580808081,1.48368827
4973,-95.8,19.2,26,487.6,0.715195847,0.617203083,1.103541361,13192.06042,1.482090461,6,0.576923077,1.47034599
4974,-94.8,19.2,29,504.1,0.7407094,0.595384166,1.00417352,16967.74314,1.127808951,6,0.534482759,1.41814504
4975,-93.8,19.2,30,530,0.735173824,0.600719272,1.021035363,17816.1303,1.113666457,6,0.566666667,1.47080848
4977,-91.8,19.2,36,624.7,0.744092252,0.593809848,1.003692181,32306.63413,1.041509829,6,0.574074074,1.48978462
4978,-90.8,19.2,39,669,0.765245661,0.612669001,1.024078519,32306.63413,1.001357121,6,0.594017094,1.51405794
4979,-89.8,19.2,46,772.9,0.759802614,0.604631358,1.009216267,46692.25761,0.936162384,6,0.608695652,1.51236749
4980,-88.8,19.2,48,801.3,0.768404908,0.618016577,0.986636912,46692.25761,0.89965583,6,0.631944444,1.55343968
4981,-87.8,19.2,47,814.9,0.751729539,0.619612984,1.110343577,396172.6584,1.050778196,6,0.592198582,1.49396899
4982,-86.8,19.2,48,817.9,0.755623722,0.617186254,1.104970919,396172.6584,1.048120362,6,0.583333333,1.48487597
4983,-85.8,19.2,46,763.8,0.779185561,0.621086117,1.129756838,396172.6584,1.066285885,6,0.594202899,1.50111
4984,-84.8,19.2,43,745.4,0.769629524,0.63167311,1.17282721,396172.6584,1.086943045,6,0.600775194,1.50881633
4985,-83.8,19.2,41,750.5,0.743977256,0.626639733,1.226092136,349766.3952,1.0649982,6,0.581300813,1.48318748
4986,-82.8,19.2,37,722.8,0.715470071,0.637127925,1.332537569,349766.3952,1.086689586,6,0.617117117,1.52663594
4987,-81.8,19.2,36,696.9,0.721313338,0.637689486,1.342370347,349766.3952,1.100060447,6,0.62037037,1.53695224
5062,-90.8,18.2,36,623.4,0.771586003,0.617382413,1.030043036,32182.37784,1.043016519,6,0.592592593,1.5074923
5063,-89.8,18.2,37,629.3,0.771292765,0.609290272,1.017235969,32306.63413,1.025165937,6,0.563063063,1.47267191
5064,-88.8,18.2,38,653,0.768324185,0.626770458,1.049579313,32306.63413,0.993053117,6,0.596491228,1.51706471
5065,-87.8,18.2,42,716.8,0.763170708,0.621650765,1.052775421,45383.12889,0.976871126,6,0.595238095,1.50676795
5066,-86.8,18.2,47,774.3,0.769177218,0.615129519,1.14361873,396172.6584,1.054393119,6,0.592198582,1.50373586
5067,-85.8,18.2,46,766.9,0.775851338,0.618509627,1.123310703,396172.6584,1.063940005,6,0.579710145,1.48084058
5068,-84.8,18.2,45,763.3,0.772506249,0.62210448,1.15594627,396172.6584,1.0686562,6,0.588888889,1.49120404
5069,-83.8,18.2,44,765.3,0.766406395,0.627937241,1.136481287,349766.3952,1.061725799,6,0.598484848,1.50112228
5070,-82.8,18.2,40,727.7,0.75,0.628081904,1.232704434,349766.3952,1.072073873,6,0.591666667,1.49458401
5071,-81.8,18.2,35,678.8,0.72392638,0.625529721,1.362931093,347990.9312,1.110680965,6,0.604761905,1.52179409
5147,-89.8,17.2,32,582.2,0.755432004,0.632186325,1.139513904,32182.37784,1.081667031,6,0.604166667,1.52997421
5148,-88.8,17.2,39,656.4,0.776257144,0.617421326,1.011740428,32182.37784,0.994125331,6,0.576923077,1.4844796
5149,-87.8,17.2,40,671.3,0.774897751,0.619207173,0.992432296,32182.37784,0.974249302,6,0.591666667,1.49533831
5150,-86.8,17.2,42,701.6,0.775830168,0.615539547,1.02581887,45208.57839,0.982969369,6,0.595238095,1.49093957
5151,-85.8,17.2,45,717.6,0.798364008,0.614416145,1.105845375,387095.9263,1.087717449,6,0.588888889,1.500726
5152,-84.8,17.2,44,732.8,0.780721324,0.623892657,1.164618559,396172.6584,1.080207508,6,0.590909091,1.49798124
5153,-83.8,17.2,41,710.3,0.772706868,0.633475485,1.188193205,349766.3952,1.083493424,6,0.613821138,1.52691133
5154,-82.8,17.2,38,681.8,0.761543429,0.617802174,1.264803065,342403.4068,1.097785935,6,0.587719298,1.48844551
5155,-81.8,17.2,33,632.9,0.730371197,0.612823015,1.385760549,336449.605,1.144140505,6,0.590909091,1.50941509
5233,-87.8,16.2,35,634.8,0.754718084,0.645739032,1.104185079,32182.37784,1.015541056,6,0.652380952,1.58222532
5234,-86.8,16.2,36,652.8,0.759202454,0.646914662,1.089151317,32182.37784,1.005674247,6,0.666666667,1.59011163
5235,-85.8,16.2,43,712.3,0.788462453,0.627893389,1.097853931,335739.541,1.084612281,6,0.624031008,1.5506179
5236,-84.8,16.2,43,698.2,0.798211823,0.616848632,1.074196627,329582.2825,1.079329121,6,0.600775194,1.52227261
5237,-83.8,16.2,41,687.9,0.789914709,0.623796698,1.153886746,343351.8927,1.078970193,6,0.62195122,1.5462729
5238,-82.8,16.2,38,681.6,0.761920138,0.60342034,1.282288975,338166.1846,1.102849581,6,0.561403509,1.45283708
5319,-85.8,15.2,38,671.7,0.769884835,0.631910567,1.14239709,329582.2825,1.136199043,6,0.640350877,1.57274995
5320,-84.8,15.2,43,716.5,0.780900747,0.616692371,1.077120055,343351.8927,1.082084024,6,0.600775194,1.52227261
5321,-83.8,15.2,45,762.8,0.774914792,0.616436347,1.078939594,343351.8927,1.053984596,6,0.611111111,1.52817464
5322,-82.8,15.2,41,727.7,0.762531797,0.600591052,1.183674131,338166.1846,1.07663962,6,0.589430894,1.48830778
5334,-70.8,15.2,66,994.2,0.794974283,0.5902832,0.91579324,429014.5197,0.932503513,6,0.570707071,1.46831584
5335,-69.8,15.2,69,1019.6,0.796923624,0.587224131,0.904468087,429014.5197,0.908107813,6,0.562801932,1.45443111
5336,-68.8,15.2,69,1019.6,0.796923624,0.587224131,0.904468087,429014.5197,0.908107813,6,0.562801932,1.45443111
5403,-85.8,14.2,36,661.3,0.762042718,0.643496608,1.173655463,329582.2825,1.252850596,6,0.666666667,1.5975111
5404,-84.8,14.2,46,748.4,0.791233218,0.614528319,1.054529683,343351.8927,1.04853056,6,0.608695652,1.51981741
5405,-83.8,14.2,45,749.3,0.782276755,0.617297722,1.078933968,343351.8927,1.060156145,6,0.618518519,1.54124797
5406,-82.8,14.2,42,731.6,0.773200896,0.612185859,1.16235575,343351.8927,1.06540487,6,0.603174603,1.51183209
5415,-73.8,14.2,68,987.9,0.80268856,0.583445099,0.915552564,429014.5197,0.917371604,6,0.56372549,1.45876656
5416,-72.8,14.2,70,1024.6,0.798364008,0.584093959,0.897385561,429014.5197,0.90860666,6,0.561904762,1.45394736
5417,-71.8,14.2,71,1034.3,0.798410092,0.583833471,0.889299162,429014.5197,0.899435319,6,0.561032864,1.45086752
5418,-70.8,14.2,69,1019.6,0.796923624,0.587224131,0.904468087,429014.5197,0.908107813,6,0.562801932,1.45443111
5419,-69.8,14.2,69,1019.6,0.796923624,0.587224131,0.904468087,429014.5197,0.908107813,6,0.562801932,1.45443111
5420,-68.8,14.2,69,1019.6,0.796923624,0.587224131,0.904468087,429014.5197,0.908107813,6,0.562801932,1.45443111
5421,-67.8,14.2,69,1019.6,0.796923624,0.587224131,0.904468087,429014.5197,0.908107813,6,0.562801932,1.45443111
5488,-84.8,13.2,49,796.4,0.784399649,0.608873099,1.046973876,343351.8927,1.017891015,6,0.588435374,1.49405614
5489,-83.8,13.2,58,891.8,0.790247514,0.587924045,0.950489229,405155.2333,0.985061017,6,0.551724138,1.45011471
5490,-82.8,13.2,54,864.2,0.785162463,0.586469056,1.01998905,405155.2333,1.004282437,6,0.555555556,1.44420842
5498,-74.8,13.2,66,994.3,0.795532007,0.590413812,0.923552588,429014.5197,0.938759641,6,0.570707071,1.46831584
5499,-73.8,13.2,70,1024.6,0.798364008,0.584093959,0.897385561,429014.5197,0.90860666,6,0.561904762,1.45394736
5500,-72.8,13.2,71,1032.8,0.798842133,0.581410755,0.890850984,429014.5197,0.904269944,6,0.556338028,1.44725118
5501,-71.8,13.2,72,1042.5,0.798880936,0.581225938,0.882967655,429014.5197,0.895150027,6,0.555555556,1.44450275
5502,-70.8,13.2,70,1023.4,0.798714578,0.584524974,0.89555843,429014.5197,0.900975512,6,0.557142857,1.44797786
5503,-69.8,13.2,71,1029.2,0.801520781,0.584089403,0.893166056,429014.5197,0.894613586,6,0.556338028,1.44431115
5504,-68.8,13.2,70,1025.4,0.799795501,0.586705449,0.900985895,429014.5197,0.901283509,6,0.561904762,1.45041574
5505,-67.8,13.2,72,1040.4,0.801096342,0.58222363,0.887776257,429014.5197,0.892839717,6,0.550925926,1.43803744
5506,-66.8,13.2,71,1031.1,0.80097353,0.582714282,0.899979067,429014.5197,0.89408987,6,0.546948357,1.43372491
5507,-65.8,13.2,70,1029.2,0.795822378,0.582716238,0.908057916,429014.5197,0.897049246,6,0.547619048,1.43724038
5509,-63.8,13.2,70,1029.2,0.795822378,0.582716238,0.899544412,429014.5197,0.900381877,6,0.547619048,1.43724038
5510,-62.8,13.2,72,1041.2,0.798085662,0.577325576,0.886069876,429014.5197,0.889315753,6,0.537037037,1.42316857
5511,-61.8,13.2,70,1024.6,0.797166228,0.580622981,0.901953041,429014.5197,0.896233588,6,0.538095238,1.42478183
5572,-84.8,12.2,44,759.8,0.772216025,0.628151251,1.116356861,329582.2825,1.063141983,6,0.606060606,1.53090107
5573,-83.8,12.2,59,901.1,0.794911788,0.587490543,0.94424042,405155.2333,0.978004893,6,0.556497175,1.45635319
5574,-82.8,12.2,58,896.9,0.789295536,0.588270443,0.969249257,405155.2333,0.978048948,6,0.563218391,1.46498718
5575,-81.8,12.2,53,851.1,0.781417602,0.571757177,1.031713688,391646.5404,1.008855264,6,0.537735849,1.41695599
5578,-78.8,12.2,51,840.3,0.772845744,0.589139901,1.038248575,381676.6887,1.026311428,6,0.545751634,1.42847576
5582,-74.8,12.2,67,1006,0.795012667,0.590307433,0.919488522,429014.5197,0.932629245,6,0.569651741,1.46471243
5583,-73.8,12.2,68,1002.9,0.795621316,0.583992703,0.909965407,429014.5197,0.918669308,6,0.56372549,1.45876656
5584,-72.8,12.2,72,1042.5,0.798880936,0.581225938,0.882967655,429014.5197,0.895150027,6,0.555555556,1.44450275
5585,-71.8,12.2,71,1036,0.797920447,0.581868306,0.895386131,429014.5197,0.897233093,6,0.551643192,1.44136577
5586,-70.8,12.2,71,1029.2,0.801520781,0.584089403,0.893166056,429014.5197,0.894613586,6,0.556338028,1.44431115
5587,-69.8,12.2,73,1044.2,0.802756534,0.579661223,0.880351614,429014.5197,0.886284371,6,0.5456621,1.43161841
5588,-68.8,12.2,72,1040.4,0.801096342,0.58222363,0.887776257,429014.5197,0.892839717,6,0.550925926,1.43803744
5589,-67.8,12.2,72,1040.4,0.801096342,0.58222363,0.887776257,429014.5197,0.892839717,6,0.550925926,1.43803744
5590,-66.8,12.2,70,1022.9,0.800525855,0.585341276,0.905933841,429014.5197,0.898500226,6,0.552380952,1.44022785
5591,-65.8,12.2,70,1029.2,0.795822378,0.582716238,0.899544412,429014.5197,0.900381877,6,0.547619048,1.43724038
5592,-64.8,12.2,70,1029.2,0.795822378,0.582716238,0.899544412,429014.5197,0.900381877,6,0.547619048,1.43724038
5593,-63.8,12.2,70,1029.2,0.795822378,0.582716238,0.899544412,429014.5197,0.900381877,6,0.547619048,1.43724038
5594,-62.8,12.2,74,1056.6,0.799894987,0.576481936,0.881569635,429014.5197,0.877191722,6,0.540540541,1.42507525
5595,-61.8,12.2,74,1067.2,0.796965677,0.576398653,0.882225809,429014.5197,0.868636343,6,0.531531532,1.41346876
5596,-60.8,12.2,73,1065.1,0.794856711,0.579024692,0.893253629,429014.5197,0.871840779,6,0.53652968,1.42032538
5657,-83.8,11.2,48,789.7,0.783870143,0.598942697,1.069524079,328671.8342,1.016525029,6,0.604166667,1.51338669
5658,-82.8,11.2,57,893,0.781903634,0.579195945,0.996193696,404036.02,0.979786455,6,0.552631579,1.44595607
5659,-81.8,11.2,56,882.8,0.781806895,0.577081507,0.999892383,396553.8714,0.986221327,6,0.535714286,1.42253847
5660,-80.8,11.2,53,860.7,0.773584906,0.585892539,1.031407516,381676.6887,1.011017262,6,0.544025157,1.43138657
5661,-79.8,11.2,54,863.7,0.779368325,0.582219021,1.008537121,381676.6887,1.010508771,6,0.537037037,1.42176282
5662,-78.8,11.2,54,863.7,0.779368325,0.582219021,1.008537121,381676.6887,1.010508771,6,0.537037037,1.42176282
5663,-77.8,11.2,56,914.5,0.772385335,0.592765517,0.996384884,389884.2035,0.997733637,6,0.547619048,1.43617271
5664,-76.8,11.2,58,935,0.773006135,0.591428858,0.970383832,389884.2035,0.989264268,6,0.557471264,1.45444864
5665,-75.8,11.2,66,991.1,0.792030737,0.585717486,0.908394277,429014.5197,0.936627659,6,0.550505051,1.44604728
5666,-74.8,11.2,65,986.5,0.793424571,0.590134891,0.932781196,429014.5197,0.943185108,6,0.571794872,1.47145313
5667,-73.8,11.2,68,1002.9,0.795621316,0.583992703,0.909965407,429014.5197,0.918669308,6,0.56372549,1.45876656
5668,-72.8,11.2,72,1044.8,0.798312883,0.581336348,0.879297659,429014.5197,0.896115934,6,0.555555556,1.44450275
5669,-71.8,11.2,74,1064.4,0.799922622,0.580013916,0.862426208,429014.5197,0.888771775,6,0.54954955,1.43517514
5670,-70.8,11.2,75,1066.2,0.802017723,0.576059986,0.864838193,429014.5197,0.879529823,6,0.535555556,1.4184269
5671,-69.8,11.2,73,1044.2,0.802756534,0.579661223,0.880351614,429014.5197,0.886284371,6,0.5456621,1.43161841
5672,-68.8,11.2,72,1040.4,0.801096342,0.58222363,0.887776257,429014.5197,0.892839717,6,0.550925926,1.43803744
5673,-67.8,11.2,69,1014.7,0.800065203,0.587945892,0.910328406,429014.5197,0.905035654,6,0.557971014,1.44656878
5674,-66.8,11.2,71,1031.1,0.80097353,0.582714282,0.891585472,429014.5197,0.897312665,6,0.546948357,1.43372491
5675,-65.8,11.2,72,1040.8,0.800982731,0.582271635,0.888153921,429014.5197,0.890938317,6,0.546296296,1.42987118
5676,-64.8,11.2,71,1036.4,0.797257986,0.584093518,0.898655237,429014.5197,0.894139557,6,0.556338028,1.44431115
5677,-63.8,11.2,73,1047.8,0.799983192,0.579069825,0.878886068,429014.5197,0.882017111,6,0.5456621,1.43161841
5678,-62.8,11.2,75,1072.5,0.79858214,0.573859504,0.871463285,429014.5197,0.866457031,6,0.526666667,1.40653064
5679,-61.8,11.2,75,1078.6,0.797000682,0.57395162,0.878888773,429014.5197,0.865047579,6,0.526666667,1.40653064
5680,-60.8,11.2,74,1070.4,0.796523517,0.576459222,0.881173928,429014.5197,0.870561945,6,0.531531532,1.41346876
5742,-82.8,10.2,43,751.1,0.769439292,0.611241329,1.137599582,322585.3187,1.053762755,6,0.608527132,1.52036313
5743,-81.8,10.2,53,858.6,0.778793842,0.586717658,1.037284516,381676.6887,1.004106404,6,0.556603774,1.4503708
5744,-80.8,10.2,55,870.5,0.780851459,0.57947987,1.002538514,381676.6887,1.001497245,6,0.53030303,1.41199902
5745,-79.8,10.2,54,863.7,0.779368325,0.582219021,1.008537121,381676.6887,1.010508771,6,0.537037037,1.42176282
5747,-77.8,10.2,57,925.7,0.772360349,0.592211613,0.981152105,389884.2035,0.993593236,6,0.552631579,1.44641645
5748,-76.8,10.2,72,1048.9,0.794535333,0.581727584,0.845471155,397240.5092,0.90612422,6,0.550925926,1.43803744
5749,-75.8,10.2,64,960.5,0.792976738,0.588032955,0.916078842,397240.5092,0.947427946,6,0.557291667,1.45697951
5750,-74.8,10.2,67,1000.9,0.793394988,0.584687642,0.900277098,429014.5197,0.930535679,6,0.559701493,1.45651446
5751,-73.8,10.2,71,1034.2,0.79708517,0.583007246,0.867276555,429014.5197,0.909622298,6,0.5657277,1.45574604
5752,-72.8,10.2,69,1005.7,0.798968614,0.58136636,0.888572695,429014.5197,0.916642496,6,0.557971014,1.45138936
5753,-71.8,10.2,76,1081.1,0.800855667,0.575757902,0.848094883,429014.5197,0.881053491,6,0.539473684,1.42241687
5754,-70.8,10.2,76,1076.7,0.801878162,0.5736756,0.856284414,429014.5197,0.875745121,6,0.530701754,1.41169028
5755,-69.8,10.2,74,1033.7,0.808406566,0.567618295,0.861294918,425488.373,0.883347169,6,0.527027027,1.40235937
5756,-68.8,10.2,71,1002.4,0.805610761,0.561527858,0.881823304,424312.9907,0.899001369,6,0.518779343,1.38501217
5757,-67.8,10.2,74,1054.1,0.803736252,0.579243922,0.871611445,429014.5197,0.886227637,6,0.545045045,1.42827011
